manufacturers_id	color_name	color_image_url	color_category
16	Natural 	http://mullican.s3.amazonaws.com/images/MEADOWBROOKEIPENATURAL.jpg	Mannington Custom
16	Natural	http://mullican.s3.amazonaws.com/images/MEADOWBROOKECUMARUNATURAL.jpg	Mannington Custom
16	Natural 	http://mullican.s3.amazonaws.com/images/MEADOWBROOKECUMARUNATURAL.jpg	Mannington Custom
17	Ebony 	http://mullican.s3.amazonaws.com/images/Chalmette-Oak-Ebony.jpg	Mannington Custom
17	Saddle 	http://mullican.s3.amazonaws.com/images/Chalmette-Oak-Saddle.jpg	Mannington Custom
17	Provincial 	http://mullican.s3.amazonaws.com/images/Chalmette Provincial Hickory.jpg	Mannington Custom
17	Sunset Sand	http://mullican.s3.amazonaws.com/images/Chalmette-Hickory-Sunset-Sand.jpg	Mannington Custom
17	Autumn 	http://mullican.s3.amazonaws.com/images/Chalmette-Maple-Autumn.jpg	Mannington Custom
17	Brownstone 	http://mullican.s3.amazonaws.com/images/Chalmette-Maple-Brownstone.jpg	Mannington Custom
17	Colonial 	http://mullican.s3.amazonaws.com/images/Chalmette-Colonial-Walnut.jpg	Mannington Custom
17	Sundance 	http://mullican.s3.amazonaws.com/images/Chalmette Hickory Sundance.jpg	Mannington Custom
17	Ebony 	http://mullican.s3.amazonaws.com/images/Chalmette-Merbau-Ebony.jpg	Mannington Custom
17	Brazilian Cherry 	http://mullican.s3.amazonaws.com/images/Chalmette-Brazilian-Cherry.jpg	Mannington Custom
17	African Mahogany 	http://mullican.s3.amazonaws.com/images/Chalmette-African-Mahogany.jpg	Mannington Custom
17	Cimarron 	http://mullican.s3.amazonaws.com/images/Chalmette-Cherry-Cimarron.jpg	Mannington Custom
18	Cabernet 	http://mullican.s3.amazonaws.com/images/MOUNTAINVIEWWALNUTCABERNET.jpg	Mannington Custom
18	Coffee	http://mullican.s3.amazonaws.com/images/MOUNTAINVIEWWALNUTCOFFEE.jpg	Mannington Custom
18	Sienna 	http://mullican.s3.amazonaws.com/images/MOUNTAINVIEWMAPLESIENNA.jpg	Mannington Custom
